2013-07-03,"40,580","37,738","-2,353","10,612,200"
2013-07-04,"31,302","31,579",-781,"10,693,300"
2013-07-05,"28,564","37,786","-1,471","10,656,120"
2013-07-08,"30,358","35,865","-1,894","10,559,560"
2013-07-09,"25,790","31,693",-887,"10,638,000"
2013-07-10,"26,790","32,841",-385,"10,602,720"
2013-07-11,"33,147","40,000","2,920","10,916,910"
2013-07-12,"26,599","34,909","1,430","10,875,160"
2013-07-15,"33,003","31,874","1,118","10,906,880"
2013-07-16,"30,333","29,985",304,"10,858,120"
2013-07-17,"38,292","40,225","1,339","10,979,440"
2013-07-18,"38,029","35,206","-1,093","10,922,300"
2013-07-19,"31,962","36,334","-1,095","10,894,400"
2013-07-22,"35,694","36,520",220,"10,944,110"
2013-07-23,"35,240","43,476","3,208","11,082,630"
2013-07-24,"32,215","35,465","1,888","11,109,650"
2013-07-25,"31,200","39,019","1,583","11,117,810"
2013-07-26,"32,016","38,650","2,100","11,121,860"
2013-07-29,"33,759","42,511",805,"11,058,250"
2013-07-30,"36,688","35,978",985,"11,159,620"
2013-07-31,"38,414","40,821",120,"11,145,710"
2013-08-01,"33,606","36,373",634,"11,183,450"
2013-08-02,"29,815","40,410",875,"11,203,020"
2013-08-05,"23,399","27,619",909,"11,163,290"
2013-08-06,"29,465","34,953","-1,524","11,107,680"
2013-08-07,"31,243","35,648","-1,260","10,941,870"
2013-08-08,"33,817","36,858","-1,629","10,975,990"
2013-08-09,"28,347","35,409",-446,"10,959,590"
2013-08-12,"29,751","31,005",-586,"10,981,240"
2013-08-13,"36,260","41,084","1,738","11,151,620"
2013-08-14,"36,333","41,127","3,581","11,220,090"
2013-08-16,"34,850","37,729","2,200","11,162,270"
2013-08-19,"30,212","33,456","1,275","11,187,850"
2013-08-20,"35,035","42,621","2,993","11,017,480"
2013-08-21,"41,124","43,119","-1,396","10,897,920"
2013-08-22,"42,595","42,841",-963,"10,792,840"
2013-08-23,"37,496","39,016","1,200","10,913,770"
2013-08-26,"31,630","33,042","1,864","11,017,050"
2013-08-27,"40,926","37,716","1,106","11,005,720"
2013-08-28,"37,829","34,419","1,336","10,996,180"
2013-08-29,"30,170","47,946","4,670","11,166,400"
2013-08-30,"30,093","51,063","5,093","11,281,860"
2013-09-02,"24,399","34,770",815,"11,268,970"
2013-09-03,"30,006","40,786","2,302","11,316,010"
2013-09-04,"28,419","41,010","2,604","11,313,730"
2013-09-05,"28,674","44,920","5,165","11,421,010"
2013-09-06,"32,499","43,135","5,008","11,443,670"
2013-09-09,"27,074","45,137","5,677","11,552,110"
2013-09-10,"26,433","54,380","8,621","11,662,080"
2013-09-11,"29,941","46,305","6,949","11,720,670"
2013-09-12,"35,926","66,945","14,309","11,722,340"
2013-09-13,"25,392","40,186","4,126","11,664,190"
2013-09-16,"24,850","41,237","5,098","11,782,980"
2013-09-17,"26,466","43,257","3,909","11,731,290"
2013-09-23,"24,954","50,916","3,127","11,752,060"
2013-09-24,"30,936","42,537",778,"11,735,410"
2013-09-25,"29,475","43,930","2,405","11,688,360"
2013-09-26,"25,555","39,988","2,104","11,741,090"
2013-09-27,"28,234","41,671","2,243","11,766,510"
2013-09-30,"29,278","41,872","1,120","11,679,830"
2013-10-01,"28,127","39,019","1,875","11,690,270"
2013-10-02,"23,825","42,782","2,267","11,700,200"
2013-10-04,"24,107","43,250","4,220","11,688,130"
2013-10-07,"24,977","34,359","2,246","11,674,800"
2013-10-08,"32,957","42,444","4,412","11,726,090"
2013-10-10,"22,268","39,947","1,612","11,721,440"
2013-10-11,"25,429","47,237","2,841","11,855,510"
2013-10-14,"22,074","36,294","3,158","11,828,660"
2013-10-15,"23,362","40,893","3,233","11,953,600"
2013-10-16,"26,749","45,003","2,081","11,913,210"
2013-10-17,"30,693","48,976","2,932","11,950,130"
2013-10-18,"25,759","44,895","3,058","12,016,490"
2013-10-21,"28,193","41,509","1,942","12,021,590"
2013-10-22,"37,878","48,046","1,561","12,040,110"
2013-10-23,"36,799","53,634","5,920","11,923,770"
2013-10-24,"25,485","38,155","1,175","11,984,930"
2013-10-25,"23,484","40,323",123,"11,912,860"
2013-10-28,"25,753","39,386","1,174","11,998,800"
2013-10-29,"30,765","36,347","1,245","12,021,920"
2013-10-30,"26,343","42,200","1,494","12,107,460"
2013-10-31,"25,450","45,477",-273,"11,937,810"
2013-11-01,"29,419","36,570","1,728","11,995,050"
2013-11-04,"23,524","32,590","-1,803","11,914,560"
2013-11-05,"25,782","35,604",-387,"11,849,490"
2013-11-06,"27,369","39,857",-102,"11,852,530"
2013-11-07,"31,095","37,141",-553,"11,796,560"
2013-11-08,"28,731","45,594","-2,702","11,685,300"
2013-11-11,"28,622","34,105",-643,"11,643,050"
2013-11-12,"24,735","32,472",-76,"11,756,620"
2013-11-13,"25,154","35,129","-1,854","11,563,890"
2013-11-14,"32,311","38,105",-700,"11,591,720"
2013-11-15,"26,469","37,148",605,"11,814,290"
2013-11-18,"31,397","30,900",-110,"11,852,440"
2013-11-19,"40,280","43,037","2,479","11,974,070"
2013-11-20,"33,480","44,654",867,"11,883,650"
2013-11-21,"29,267","33,233","-2,293","11,747,530"
2013-11-22,"35,098","35,438",-232,"11,814,400"
2013-11-25,"29,551","31,175",848,"11,874,330"
2013-11-26,"27,531","34,745",94,"11,906,250"
2013-11-27,"28,408","40,060",-434,"11,943,320"
2013-11-28,"27,627","41,187","1,626","12,045,950"
2013-11-29,"24,537","34,295",892,"12,041,770"
2013-12-02,"22,969","32,737",536,"11,962,400"
2013-12-03,"29,595","37,538",-500,"11,840,270"
2013-12-04,"23,033","36,451","-3,379","11,710,890"
2013-12-05,"21,767","34,207","-3,203","11,699,050"
2013-12-06,"20,190","33,295",-767,"11,666,810"
2013-12-09,"23,027","30,665",833,"11,782,110"
2013-12-10,"20,096","30,734","-1,132","11,745,760"
2013-12-11,"23,137","35,196","-2,029","11,663,620"
2013-12-12,"25,508","40,828","-6,071","11,614,080"
2013-12-13,"23,410","37,883","-2,657","11,582,260"
2013-12-16,"21,351","29,877",-624,"11,574,840"
2013-12-17,"25,389","38,113",530,"11,601,680"
2013-12-18,"25,866","38,772","-1,237","11,652,580"
2013-12-19,"25,582","38,696","1,085","11,662,230"
2013-12-20,"24,706","32,669",-171,"11,711,220"
2013-12-23,"22,300","32,336",716,"11,789,670"
2013-12-24,"21,469","32,638",-545,"11,811,640"
2013-12-26,"23,053","32,699",-121,"11,796,130"
2013-12-27,"20,777","29,537",707,"11,813,510"
2013-12-30,"17,223","32,615","1,167","11,859,730"
2013-12-31,,,,
2014-01-02,"20,777","43,098","-3,136","11,598,930"
2014-01-03,"18,853","39,980","-3,121","11,471,850"
2014-01-06,"19,363","36,471",517,"11,518,210"
2014-01-07,"19,303","36,869","1,010","11,551,480"
2014-01-08,"21,707","43,626","1,664","11,553,360"
2014-01-09,"27,640","47,002",716,"11,479,280"
2014-01-10,"26,299","45,010",-581,"11,432,040"
2014-01-13,"26,794","33,564",-954,"11,488,970"
2014-01-14,"24,406","35,218",-273,"11,474,010"
2014-01-15,"25,087","38,311",-381,"11,507,060"
2014-01-16,"37,957","34,814",367,"11,528,660"
2014-01-17,"26,091","33,345",-963,"11,455,720"
2014-01-20,"27,953","28,705",-262,"11,507,130"
2014-01-21,"28,933","33,447",-102,"11,569,700"
2014-01-22,"24,386","35,347",158,"11,608,590"
2014-01-23,"22,939","35,103","-1,613","11,477,640"
2014-01-24,"27,924","45,177","-1,420","11,450,700"
2014-01-27,"34,043","44,157","-5,245","11,269,100"
2014-01-28,"27,049","42,034","-3,101","11,311,430"
2014-01-29,"21,993","44,745",210,"11,455,210"
2014-02-03,"22,965","39,786","-4,064","11,333,500"
2014-02-04,"25,098","45,373","-6,554","11,136,610"
2014-02-05,"24,403","39,628","-2,809","11,165,740"
2014-02-06,"25,944","41,010","-1,144","11,263,610"
2014-02-07,"27,296","44,726","1,624","11,349,920"
2014-02-10,"20,796","32,468","-1,411","11,352,460"
2014-02-11,"22,638","34,213",819,"11,405,860"
2014-02-12,"22,537","36,490",-53,"11,434,190"
2014-02-13,"18,786","29,682","-1,076","11,381,060"
2014-02-14,"21,659","32,700",26,"11,470,410"
2014-02-17,"21,547","34,396",231,"11,505,430"
2014-02-18,"20,045","27,730",-471,"11,510,920"
2014-02-19,"21,356","31,193",-519,"11,491,930"
2014-02-20,"23,232","39,049","-1,676","11,419,660"
2014-02-21,"21,632","36,008","3,171","11,591,410"
2014-02-24,"19,381","29,446",74,"11,539,680"
2014-02-25,,,"2,320","11,629,590"
2014-02-26,"20,915","39,870",609,"11,667,310"
2014-02-27,"20,106","38,776","1,391","11,718,480"
2014-02-28,"25,283","48,784","2,337","11,734,500"
2014-03-03,"22,262","34,691",-773,"11,644,470"
2014-03-04,"20,037","31,134","-1,482","11,581,120"
2014-03-05,"19,770","36,265",170,"11,687,170"
2014-03-06,"19,374","34,106",851,"11,715,150"
2014-03-07,"23,156","35,159","2,007","11,710,610"
2014-03-10,"21,494","34,406",-341,"11,594,720"
2014-03-11,"24,747","34,738",-421,"11,648,150"
2014-03-12,"32,992","43,123","-2,646","11,464,610"
2014-03-13,"25,962","44,799","-4,981","11,473,670"
2014-03-14,"25,403","40,598","-4,773","11,383,000"
2014-03-17,"21,493","33,145","-2,296","11,422,640"
2014-03-18,"27,429","36,304","-1,488","11,494,150"
2014-03-19,"24,908","34,394",-670,"11,476,320"
2014-03-20,"22,060","33,383","-2,109","11,368,240"
2014-03-21,"25,287","35,056",-702,"11,496,590"
2014-03-24,"22,828","33,126",423,"11,558,250"
2014-03-25,"22,516","37,842",-870,"11,526,830"
2014-03-26,"24,895","40,372",805,"11,668,580"
2014-03-27,"21,806","39,959","2,336","11,773,970"
2014-03-28,"24,460","34,461","2,325","11,796,890"
2014-03-31,"24,104","44,687","3,192","11,824,880"
2014-04-01,"21,464","39,288","2,115","11,857,850"
2014-04-02,"22,091","39,907","4,382","11,887,990"
2014-04-03,"22,573","42,464","3,546","11,875,800"
2014-04-04,"22,564","40,850","1,141","11,843,770"
2014-04-07,"18,635","37,284","1,603","11,852,040"
2014-04-08,"21,815","37,642",782,"11,871,750"
2014-04-09,"23,370","47,880","3,632","11,901,730"
2014-04-10,"23,245","42,389","3,089","11,960,400"
2014-04-11,"21,813","35,583","1,169","11,896,910"
2014-04-14,"20,571","29,506",-13,"11,892,760"
2014-04-15,"19,453","34,992","1,249","11,867,220"
2014-04-16,"23,074","33,106",493,"11,868,270"
2014-04-17,"20,019","29,097","1,703","11,864,790"
2014-04-18,"20,651","28,190","1,211","11,934,890"
2014-04-21,"20,558","22,248",755,"11,904,690"
2014-04-22,"21,202","31,470","1,068","11,933,710"
2014-04-23,"24,173","41,996","2,567","11,911,060"
2014-04-24,"23,507","36,061",730,"11,904,740"
2014-04-25,"20,836","37,993",379,"11,748,790"
2014-04-28,"16,883","28,473","-1,166","11,732,360"
2014-04-29,"17,761","30,430","-1,596","11,701,740"
2014-04-30,"22,732","39,294",-823,"11,680,230"
2014-05-02,"17,954","33,118","-1,504","11,669,060"
2014-05-07,"19,304","36,408","-3,260","11,552,150"
2014-05-08,"22,243","39,909","-2,123","11,621,060"
2014-05-09,"20,521","34,844",-552,"11,658,680"
2014-05-12,"20,164","37,905","-1,002","11,717,790"
2014-05-13,"24,216","37,547","2,131","11,827,310"
2014-05-14,"23,387","37,839","3,462","11,991,860"
2014-05-15,"25,939","34,639","3,716","11,987,050"
2014-05-16,"23,253","40,686","4,799","12,006,580"
2014-05-19,"26,560","44,861","1,824","12,039,260"
2014-05-20,"24,834","39,126","2,665","12,019,750"
2014-05-21,"22,409","34,025","1,884","12,001,170"
2014-05-22,"23,108","36,638","2,909","12,052,290"
2014-05-23,"24,181","31,718","1,339","12,054,260"
2014-05-26,"19,658","27,249",551,"12,008,350"
2014-05-27,"22,179","27,563",218,"11,934,730"
2014-05-28,"21,065","33,217","1,155","12,049,460"
2014-05-29,"22,854","36,897",993,"12,032,230"
2014-05-30,"24,732","52,255",317,"11,926,170"
2014-06-02,"26,559","31,613","2,136","11,969,650"
2014-06-03,"26,675","48,856",172,"12,005,380"
2014-06-05,"22,209","51,445",658,"11,930,910"
2014-06-09,"20,961","45,712",200,"11,888,270"
2014-06-10,"23,493","39,233","2,149","12,018,750"
2014-06-11,"23,805","38,853","1,447","12,030,720"
2014-06-12,"25,188","42,727",117,"12,008,750"
2014-06-13,"22,311","35,630","-2,551","11,878,820"
2014-06-16,"23,360","44,780",372,"11,895,320"
2014-06-17,"23,660","36,246",323,"11,945,980"
2014-06-18,"21,685","34,618","1,381","11,875,140"
2014-06-19,"25,789","41,067",-384,"11,888,050"
2014-06-20,"23,266","48,185",-898,"11,752,320"
2014-06-23,"23,174","34,136",106,"11,798,640"
2014-06-24,"25,061","36,645",288,"11,914,750"
2014-06-25,"33,665","33,774",-220,"11,852,700"
2014-06-26,"27,351","38,885",928,"11,931,630"
2014-06-27,"21,884","33,951","3,095","11,892,120"
2014-06-30,"20,113","29,899","1,904","11,972,170"
2014-07-01,"23,887","30,050","1,004","11,951,100"
2014-07-02,"31,842","38,547","3,125","12,049,690"
2014-07-03,"25,991","35,156","1,576","12,020,260"
2014-07-04,"24,151","30,917",330,"12,011,750"
2014-07-07,"22,834","30,605","1,875","11,974,310"
2014-07-08,"25,936","34,633",968,"11,982,520"
2014-07-09,"27,275","37,679",-702,"11,943,720"
2014-07-10,"32,764","37,192","1,878","11,961,590"
2014-07-11,"27,702","36,256",671,"11,882,430"
2014-07-14,"27,039","31,381",-70,"11,916,850"
2014-07-15,"36,120","41,510","2,816","12,039,330"
2014-07-16,"31,517","39,963","1,551","12,044,050"
2014-07-17,"32,269","39,308","2,282","12,093,220"
2014-07-18,"30,452","36,751","1,206","12,083,500"
2014-07-21,"27,463","32,836",982,"12,076,960"
2014-07-22,"26,589","32,163","1,335","12,136,640"
2014-07-23,"35,351","42,580","1,018","12,130,890"
2014-07-24,"32,359","46,371","1,757","12,122,610"
2014-07-25,"28,277","40,132",504,"12,169,070"
2014-07-28,"34,902","46,712","1,779","12,255,500"
2014-07-29,"40,877","60,102","3,638","12,342,180"
2014-07-30,"34,329","65,544","6,239","12,473,430"
2014-07-31,"38,373","61,525","4,940","12,424,160"
2014-08-01,"27,197","50,451",-650,"12,396,380"
2014-08-04,"25,320","39,285","2,212","12,443,120"
2014-08-05,"34,682","40,911","1,206","12,354,630"
2014-08-06,"37,727","51,666","1,840","12,344,360"
2014-08-07,"29,294","38,390",-497,"12,306,730"
2014-08-08,"35,482","45,752","-2,072","12,162,700"
2014-08-11,"28,584","36,393",-138,"12,215,900"
2014-08-12,"31,280","37,875",972,"12,223,910"
2014-08-13,"28,066","42,595","4,134","12,351,380"
2014-08-14,"27,085","38,968","1,933","12,354,810"
2014-08-18,"30,042","36,816",-31,"12,292,940"
2014-08-19,"32,712","43,550","1,847","12,398,310"
2014-08-20,"31,535","45,702","2,344","12,407,400"
2014-08-21,"30,779","45,438",15,"12,237,310"
2014-08-22,"27,786","35,180","1,047","12,315,310"
2014-08-25,"27,204","35,096",-271,"12,328,390"
2014-08-26,"28,891","36,816","1,013","12,370,970"
2014-08-27,"33,761","43,771",514,"12,413,120"
2014-08-28,"30,588","38,567","1,275","12,424,490"
2014-08-29,"30,137","41,704","1,549","12,388,860"
2014-09-01,"27,247","32,274",649,"12,381,770"
2014-09-02,"32,312","40,368",323,"12,281,260"
2014-09-03,"33,797","47,890","1,316","12,274,900"
2014-09-04,"37,639","45,653",699,"12,306,710"
2014-09-05,"34,335","40,089",502,"12,264,350"
2014-09-11,"33,341","50,852",-699,"12,181,060"
2014-09-12,"36,267","39,028",-585,"12,223,990"
2014-09-15,"29,761","31,934",106,"12,185,210"
2014-09-16,"36,569","31,241",-989,"12,228,490"
2014-09-17,"35,167","35,477",266,"12,348,090"
2014-09-18,"39,427","53,015","-1,101","12,247,410"
2014-09-19,"39,774","50,827","-2,408","12,269,300"
2014-09-22,"32,389","35,463","-2,411","12,175,800"
2014-09-23,"42,781","46,843","-2,569","12,114,150"
2014-09-24,"33,259","44,543",-252,"12,146,870"
2014-09-25,"32,537","47,671","-1,262","12,136,210"
2014-09-26,"31,352","39,237",-221,"12,122,990"
2014-09-29,"33,959","44,822",570,"12,100,030"
2014-09-30,"32,281","47,356","1,841","12,056,670"
2014-10-01,"35,158","44,412","-1,967","11,888,920"
2014-10-02,"32,266","47,300","-3,858","11,790,880"
2014-10-06,"32,508","48,158","-1,998","11,749,350"
2014-10-07,"32,823","38,678","-1,786","11,777,910"
2014-10-08,"26,618","38,302","-1,567","11,720,920"
2014-10-10,"34,282","44,263","-1,861","11,572,910"
2014-10-13,"30,892","40,264","-3,193","11,494,730"
2014-10-14,"33,551","41,734","-2,924","11,512,480"
2014-10-15,"31,034","40,864","-1,809","11,496,370"
2014-10-16,"31,361","47,147",-212,"11,449,800"
2014-10-17,"36,208","46,495","-3,094","11,341,850"
2014-10-20,"34,467","36,135",199,"11,524,880"
2014-10-21,"40,592","43,706",-630,"11,436,680"
2014-10-22,"39,910","44,134",484,"11,561,930"
2014-10-23,"37,283","44,102","-1,935","11,536,120"
2014-10-24,"41,943","53,033","3,567","11,506,260"
2014-10-27,"40,884","40,672",97,"11,547,380"
2014-10-28,"41,462","38,362","-1,478","11,507,330"
2014-10-29,"39,661","54,537","1,234","11,726,870"
2014-10-30,"31,105","50,019",-227,"11,719,180"
2014-10-31,"34,941","54,843","2,795","11,761,420"
2014-11-03,"34,450","45,313",-44,"11,695,560"
2014-11-04,"39,171","49,715",-258,"11,587,860"
2014-11-05,"33,228","40,706","-1,365","11,559,790"
2014-11-06,"36,057","48,101",-681,"11,592,510"
2014-11-07,"25,542","36,985",-975,"11,607,960"
2014-11-10,"31,326","45,697",410,"11,722,060"
2014-11-11,"31,140","44,873","1,113","11,753,360"
2014-11-12,"34,850","44,536",-172,"11,774,510"
2014-11-13,"33,259","39,552","1,118","11,732,240"
2014-11-14,"31,480","52,298","-2,393","11,895,690"
2014-11-17,"27,752","42,953",-321,"11,885,660"
2014-11-18,"25,127","41,623","2,410","12,035,010"
2014-11-19,"27,956","48,622","3,757","12,041,230"
2014-11-20,"33,922","48,972","3,863","11,994,740"
2014-11-21,"34,592","43,124",586,"12,035,320"
2014-11-24,"32,545","55,222","3,533","12,123,620"
2014-11-25,"28,319","61,799","3,875","12,120,300"
2014-11-26,"25,329","41,491",764,"12,131,720"
2014-11-27,"29,551","55,712",-233,"12,166,470"
2014-11-28,"34,070","43,015",526,"12,162,920"
2014-12-01,"33,398","47,026",627,"12,067,020"
2014-12-02,"31,791","38,785",471,"12,065,400"
2014-12-03,"27,111","33,007",463,"12,095,210"
2014-12-04,"24,439","35,483",444,"12,192,080"
2014-12-05,,,"2,311","12,193,010"
2014-12-08,"29,514","31,741","1,065","12,147,110"
2014-12-09,"54,116","39,201","2,316","12,102,570"
2014-12-10,"36,789","38,220","-1,295","11,946,480"
2014-12-11,"34,363","44,832","-7,072","11,767,940"
2014-12-12,"36,347","38,009","-2,496","11,797,680"
2014-12-15,"29,442","37,503","-3,065","11,793,290"
2014-12-16,"36,942","43,722","-4,891","11,694,180"
2014-12-17,"30,727","41,268","-4,088","11,663,940"
2014-12-18,"33,730","53,220","-5,243","11,800,600"
2014-12-19,"29,179","44,927",-9,"12,006,550"
2014-12-22,"32,453","42,104",-532,"12,092,330"
2014-12-23,"30,080","36,996","-1,157","12,067,220"
2014-12-24,"28,387","30,410",540,"12,116,720"
2014-12-26,"29,701","34,062",640,"12,124,970"
2014-12-29,"26,581","34,369","-1,186","11,995,310"
2014-12-30,"25,644","36,950","-1,002","11,922,520"
2014-12-31,,,,
2015-01-02,"25,878","36,960",264,"11,980,100"
2015-01-05,"31,344","47,001",554,"11,915,260"
2015-01-06,"30,369","47,554","-3,301","11,711,670"
2015-01-07,"28,051","37,627","-2,203","11,719,910"
2015-01-08,"26,221","43,956","1,960","11,851,700"
2015-01-09,"30,878","44,067","1,604","11,973,220"
2015-01-12,"31,192","35,818",-818,"11,951,960"
2015-01-13,"33,899","48,731",-555,"11,931,070"
2015-01-14,"29,752","45,268",-915,"11,909,790"
2015-01-15,"26,654","38,928","-2,067","11,910,870"
2015-01-16,"29,873","40,083","-3,006","11,747,830"
2015-01-19,"28,112","35,831",-259,"11,838,970"
2015-01-20,"28,089","36,369",324,"11,936,900"
2015-01-21,"30,084","44,012",698,"11,966,890"
2015-01-22,"34,313","45,979",611,"11,961,560"
2015-01-23,"36,770","46,445","1,001","12,054,860"
2015-01-26,"33,061","39,697","-1,092","12,045,180"
2015-01-27,"46,696","46,191",840,"12,145,270"
2015-01-28,"40,093","53,333",-660,"12,202,100"
2015-01-29,"39,103","53,347","-2,420","12,144,630"
2015-01-30,"44,148","58,896",-953,"12,134,920"
2015-02-02,"36,483","43,759",39,"12,155,640"
2015-02-03,"36,998","46,591",-304,"12,146,800"
2015-02-04,"34,803","50,288","2,255","12,218,010"
2015-02-05,"39,565","43,346","-1,158","12,153,490"
2015-02-06,"30,982","59,497","4,317","12,171,090"
2015-02-09,"31,018","43,269","-1,062","12,121,340"
2015-02-10,"32,920","41,368","-1,316","12,053,570"
2015-02-11,"30,745","42,277","1,001","12,105,900"
2015-02-12,"33,482","43,193",-598,"12,082,760"
2015-02-13,"35,108","40,738","1,751","12,182,920"
2015-02-16,"35,094","36,908","1,302","12,186,700"
2015-02-17,"30,453","35,107",-255,"12,204,640"
2015-02-23,"34,758","41,425","1,279","12,245,750"
2015-02-24,"30,954","42,626",806,"12,294,710"
2015-02-25,"36,950","50,175","2,076","12,388,390"
2015-02-26,"38,566","51,535","2,317","12,402,280"
2015-02-27,"42,455","56,750",808,"12,352,430"
2015-03-02,"37,337","57,857","1,573","12,421,580"
2015-03-03,"44,487","54,384","1,799","12,456,630"
2015-03-04,"37,454","47,249","2,343","12,440,540"
2015-03-05,"37,368","40,555","1,227","12,436,830"
2015-03-06,"39,335","48,095","2,839","12,530,630"
2015-03-09,"29,675","40,484",-604,"12,403,280"
2015-03-10,"43,341","47,864",797,"12,353,140"
2015-03-11,"39,953","58,870",906,"12,335,970"
2015-03-12,"38,404","64,003","-1,203","12,276,990"
2015-03-13,"32,671","43,503","1,046","12,371,400"
2015-03-16,"31,916","46,469",61,"12,378,020"
2015-03-17,"35,655","53,863","4,989","12,639,270"
2015-03-18,"36,201","53,885","3,299","12,631,910"
2015-03-19,"46,828","57,990","3,966","12,691,300"
2015-03-20,"35,173","51,952","2,631","12,682,200"
2015-03-23,"31,490","46,863","1,457","12,679,830"
2015-03-24,"32,883","46,646",654,"12,709,130"
2015-03-25,"42,341","51,091","1,125","12,726,640"
2015-03-26,"34,226","51,550","-1,124","12,600,420"
2015-03-27,"44,896","51,107",-799,"12,587,800"
2015-03-30,"43,956","44,654",758,"12,648,510"
2015-03-31,"55,593","53,673","1,372","12,723,170"
2015-04-01,"54,280","53,862",-632,"12,651,340"
2015-04-02,"65,586","60,068",-157,"12,654,510"
2015-04-03,"49,864","45,275",454,"12,755,700"
2015-04-06,"46,049","47,690",-175,"12,769,620"
2015-04-07,"43,623","48,612",483,"12,780,760"
2015-04-08,"55,268","65,181",946,"12,861,650"
2015-04-09,"52,986","60,456","1,514","12,855,000"
2015-04-10,"65,838","64,146","2,874","13,036,440"
2015-04-13,"56,181","70,203","2,792","13,106,800"
2015-04-14,"64,885","80,517","3,958","13,184,490"
2015-04-15,"45,140","73,787","3,212","13,229,550"
2015-04-16,"47,642","73,201","3,749","13,353,640"
2015-04-17,"46,463","63,445","2,799","13,383,230"
2015-04-20,"50,904","70,952","2,851","13,401,000"
2015-04-21,"56,178","69,256","2,468","13,386,140"
2015-04-22,"76,939","85,375","7,445","13,380,860"
2015-04-23,"52,159","82,251","4,435","13,564,870"
2015-04-24,"50,842","82,653","5,328","13,468,080"
2015-04-27,"39,234","61,964","2,071","13,453,980"
2015-04-28,"41,505","61,442",-16,"13,390,240"
2015-04-29,"45,807","67,005",-615,"13,361,204"
2015-04-30,"50,913","61,712",708,"13,272,850"
2015-05-04,"35,562","47,291","1,291","13,309,720"
2015-05-06,"42,809","56,739",957,"13,132,220"
2015-05-07,"42,325","54,643",-674,"13,041,890"
2015-05-08,"30,950","47,607",-237,"13,001,800"
2015-05-11,"32,970","50,404",-475,"13,072,460"
2015-05-12,"39,192","50,160",68,"13,052,560"
2015-05-13,"37,703","50,020",775,"13,159,000"
2015-05-14,"43,083","51,172",254,"13,203,680"
2015-05-15,"49,171","61,524","4,799","13,118,610"
2015-05-18,"44,515","58,533","1,650","13,163,830"
2015-05-19,"41,848","57,581",754,"13,206,590"
2015-05-20,"45,211","60,810","1,363","13,327,540"
2015-05-21,"39,815","56,836",606,"13,225,910"
2015-05-22,"44,459","60,849","2,960","13,367,590"
2015-05-26,"38,138","66,647",-38,"13,359,220"
2015-05-27,"43,903","80,388","-1,882","13,133,080"
2015-05-28,"41,612","68,475","2,513","13,155,240"
2015-05-29,"45,614","78,982","2,567","13,186,070"
2015-06-01,"42,693","58,974",381,"13,101,100"
2015-06-02,"52,006","70,292",110,"12,942,890"
2015-06-03,"54,117","66,124","1,551","12,850,270"
2015-06-04,"40,036","74,253","3,744","12,918,010"
2015-06-05,"39,429","61,968","1,075","12,886,760"
2015-06-08,"39,356","56,006",-739,"12,859,360"
2015-06-09,"42,188","56,061","-1,466","12,843,810"
2015-06-10,"42,736","62,602","-1,978","12,765,500"
2015-06-11,"45,702","76,289","-1,676","12,796,190"
2015-06-12,"38,826","61,522",-844,"12,772,880"
2015-06-15,"31,395","49,689","1,219","12,711,220"
2015-06-16,"38,141","63,604","-3,149","12,629,800"
2015-06-17,"35,472","51,126","-1,536","12,674,600"
2015-06-18,"39,097","53,242","-2,621","12,716,920"
2015-06-19,"40,033","56,499","-2,836","12,745,780"
2015-06-22,"26,696","43,204","-1,233","12,797,700"
2015-06-23,"32,980","52,934",-98,"12,961,860"
2015-06-24,"40,075","53,401",545,"12,994,590"
2015-06-25,"57,591","59,358",81,"12,985,020"
2015-06-26,"49,277","63,455",591,"13,018,220"
2015-06-29,"50,381","62,072","-1,101","12,844,890"
2015-06-30,"39,241","56,536",-516,"12,931,300"
2015-07-01,"47,157","58,875",94,"13,073,860"
2015-07-02,"56,534","71,231","1,161","13,131,810"
2015-07-03,"41,955","59,940",-121,"13,107,710"
2015-07-06,"47,404","63,593","-2,817","12,792,740"
2015-07-07,"50,281","82,824","-1,058","12,706,190"
2015-07-08,"45,312","75,619","-3,983","12,565,670"
2015-07-09,"40,846","70,763","-3,488","12,635,960"
2015-07-10,"38,131","66,940",-711,"12,660,040"
2015-07-13,"42,629","62,348",60,"12,847,310"
2015-07-14,"50,308","68,073",-356,"12,829,910"
2015-07-15,"61,913","75,711","2,358","12,915,392"
2015-07-16,"69,793","75,112","1,820","13,008,833"
2015-07-17,"81,923","84,714",-722,"12,953,340"
2015-07-20,"87,068","60,326",-222,"12,931,940"
2015-07-21,"72,741","65,669","-1,271","12,998,960"
2015-07-22,"116,082","68,426","-3,770","12,886,070"
2015-07-23,"73,979","62,366","-1,892","12,890,260"
2015-07-24,"61,187","61,525","-2,586","12,773,800"
2015-07-27,"54,324","63,773",11,"12,736,660"
2015-07-28,"49,853","66,169","-1,305","12,732,890"
2015-07-29,"52,057","67,022",20,"12,729,610"
2015-07-30,"50,932","68,099",-798,"12,621,180"
2015-07-31,"44,819","62,860","1,662","12,688,630"
2015-08-03,"35,875","51,185",-85,"12,557,110"
2015-08-04,"38,879","50,201",599,"12,676,640"
2015-08-05,"31,921","50,649",-248,"12,685,820"
2015-08-06,"34,051","58,843","-1,019","12,575,630"
2015-08-07,"33,458","47,450",-340,"12,560,060"
2015-08-10,"30,833","44,919",-597,"12,523,130"
